Time (s),Setpoint,PID Output,GA-Tuned PID Output,Neuro-Fuzzy Output
1.3053053053053052,1.0,1.0023440915917476,0.9929762778690728,0.9295877344429534
1.3073073073073074,1.0,1.002331037604693,0.9929819982130719,0.929962748414802
1.3093093093093093,1.0,1.0023180501904454,0.9929877278824448,0.930336262134036
1.3113113113113113,1.0,1.002305129084528,0.9929934668409406,0.9307082815997209
1.3133133133133132,1.0,1.0022922740225118,0.9929992150523551,0.9310788127869876
1.3153153153153152,1.0,1.0022794847400311,0.993004972480531,0.9314478616471272
1.3173173173173174,1.0,1.0022667609728013,0.9930107390893559,0.9318154341076854
1.3193193193193193,1.0,1.0022541024566356,0.9930165148427648,0.9321815360725552
1.3213213213213213,1.0,1.0022415089274603,0.9930222997047389,0.9325461734220708
1.3233233233233233,1.0,1.0022289801213327,0.9930280936393063,0.9329093520131012
1.3253253253253252,1.0,1.002216515774455,0.9930338966105408,0.933271077679142
1.3273273273273274,1.0,1.0022041156231907,0.9930397085825627,0.9336313562304072
1.3293293293293293,1.0,1.0021917794040798,0.9930455295195388,0.9339901934539236
1.3313313313313313,1.0,1.0021795068538537,0.9930513593856828,0.9343475951136198
1.3333333333333333,1.0,1.0021672977094496,0.9930571981452544,0.9347035669504186
1.3353353353353352,1.0,1.002155151708025,0.9930630457625598,0.9350581146823284
1.3373373373373374,1.0,1.002143068586972,0.993068902201952,0.9354112440045326
1.3393393393393394,1.0,1.0021310480839318,0.9930747674278302,0.935762960589481
1.3413413413413413,1.0,1.002119089936806,0.9930806414046403,0.9361132700869794
1.3433433433433433,1.0,1.0021071938837727,0.9930865240968745,0.9364621781242786
1.3453453453453452,1.0,1.002095359663298,0.9930924154690721,0.9368096903061642
1.3473473473473474,1.0,1.0020835870141496,0.9930983154858182,0.9371558122150458
1.3493493493493494,1.0,1.0020718756754083,0.9931042241117447,0.9375005494110448
1.3513513513513513,1.0,1.0020602253864823,0.9931101413115302,0.9378439074320828
1.3533533533533533,1.0,1.0020486358871175,0.9931160670499002,0.9381858917939704
